%    atsl_version	                 1.0
%         rectime	             300.000
%  ephys_filename	 2006_10_02_0000.abf
%      ephys_chan	          IN 0 extra
%    ev_threshold	            -0.05423
% burst_interval1	              100.00
% burst_interval2	              500.00
%     burst_minev	                   3
%   silentper_dur	             2000.00
% silentper_maxev	                   1
%    data_quality	                 NaN
%         comment	generated by burstdetguifunc
 211.6455        0
 211.6467        0
 211.6486        0
 211.6524        0
 211.6576        0
 211.6646        0
 211.6739        0
 211.6884        0
 211.6972        0
 211.6975        0
 211.7030        0
 211.7088        0
 211.7091        0
 211.7152        0
 211.7154        0
 211.7225        0
 211.7297        0
 211.7377        0
 211.7505        0
 211.7551        0
 211.7553        0
 211.7590        0
 211.7650        0
 211.7723        0
 211.7831        0
 211.7893        0
 211.8025        0
 211.8083        0
 211.8185        0
 211.8252        0
 211.8332        0
 211.8408        0
 211.8511        0
 211.8538        0
 211.8628        0
 211.8714        0
 211.8938        0
 211.9099        0
 211.9113        0
 211.9218        0
 211.9315        0
 211.9360        0
 211.9497        0
 211.9571        0
 211.9700        0
 211.9861        0
 211.9909        0
 211.9987        0
 212.0082        0
 212.0351        0
 212.0411        0
 212.0522        0
 212.0674        0
 212.0686        0
 212.0927        0
 212.1079        0
 212.1303        0
 212.1444        0
 212.1711        0
 212.1941        0
 212.2169        0
 212.3634        0
 212.3765        0
 212.3987        0
 212.4082        0
 215.2668        0
 215.2668   0.4962
 215.2784        0
 215.2841        0
 215.2859        0
 215.2884        0
 215.2907        0
 215.2945        0
 215.3002        0
 215.3042        0
 215.3061        0
 215.3082        0
 215.3109        0
 215.3132        0
 215.3241        0
 215.3315        0
 215.3346        0
 215.3384        0
 215.3435        0
 215.3496        0
 215.3556        0
 215.3603        0
 215.3671        0
 215.3732        0
 215.3820        0
 215.3924        0
 215.4013        0
 215.4040        0
 215.4120        0
 215.4210        0
 215.4309        0
 215.4403        0
 215.4507        0
 215.4638        0
 215.4694        0
 215.4715        0
 215.4743        0
 215.4852        0
 215.5020        0
 215.5135        0
 215.5280        0
 215.5449        0
 215.5599        0
 215.5830        0
 215.5974        0
 215.6076        0
 215.6185        0
 215.6256        0
 215.6565        0
 215.6577        0
 215.6733        0
 215.6840        0
 215.6995        0
 215.7630        0
 217.2342        0
 217.2431        0
 217.2545        0
 217.2596        0
 217.2665        0
 217.2689        0
 217.2714        0
 217.2736        0
 217.2760        0
 217.2789        0
 217.2799        0
 217.2844        0
 217.2881        0
 217.2918        0
 217.2948        0
 217.3007        0
 217.3041        0
 217.3117        0
 217.3147        0
 217.3418        0
 217.3474        0
 217.3534        0
 217.3610        0
 217.3685        0
 217.3801        0
 217.3857        0
 217.3880        0
 217.3951        0
 217.4019        0
 217.4132        0
 217.4249        0
 217.4332        0
 217.4374        0
 217.4454        0
 217.4518        0
 217.4651        0
 217.4784        0
 217.4923        0
 217.5072        0
 217.5142        0
 217.5250        0
 217.5423        0
 217.5525        0
 217.5618        0
 217.5718        0
 217.5916        0
 217.6034        0
 217.6125        0
 217.6241        0
 217.6338        0
 217.6359        0
 217.6499        0
 217.6623        0
 217.6637        0
 217.6977        0
 217.7062        0
 217.7082        0
 217.7125        0
 217.7201        0
 217.7271        0
 217.7371        0
 217.7408        0
 217.7477        0
 217.7920        0
 217.7959        0
 217.8033        0
 217.8119        0
 217.8277        0
 217.9002        0
 217.9324        0
 217.9569        0
 218.0247        0
 220.7120        0
 220.7120   0.4592
 220.7220        0
 220.7323        0
 220.7382        0
 220.7399        0
 220.7461        0
 220.7482        0
 220.7517        0
 220.7540        0
 220.7567        0
 220.7591        0
 220.7615        0
 220.7642        0
 220.7644        0
 220.7675        0
 220.7731        0
 220.7766        0
 220.7798        0
 220.7825        0
 220.7873        0
 220.7924        0
 220.7981        0
 220.8033        0
 220.8095        0
 220.8175        0
 220.8333        0
 220.8409        0
 220.8505        0
 220.8586        0
 220.8692        0
 220.8725        0
 220.8839        0
 220.8921        0
 220.8938        0
 220.9027        0
 220.9225        0
 220.9357        0
 220.9411        0
 220.9550        0
 220.9756        0
 220.9797        0
 220.9976        0
 221.0266        0
 221.0489        0
 221.0627        0
 221.0806        0
 221.0988        0
 221.1191        0
 221.1580        0
 221.1711        0
 224.0480        2
 224.0480   2.2445
 224.0563        0
 224.0629        0
 224.0670        0
 224.0697        0
 224.0707        0
 224.0761        0
 224.0777        0
 224.0847        0
 224.0897        0
 224.0973        0
 224.1016        0
 224.1114        0
 224.1160        0
 224.1206        0
 224.1278        0
 224.1382        0
 224.1448        0
 224.1548        0
 224.1637        0
 224.1768        0
 224.1883        0
 224.1931        0
 224.1981        0
 224.2058        0
 224.2112        0
 224.2214        0
 224.2304        0
 224.2416        0
 224.2566        0
 224.2698        0
 224.2868        0
 224.3006        0
 224.3124        0
 224.3195        0
 224.3234        0
 224.3341        0
 224.3812        0
 224.4263        0
 224.4386        0
 224.5769        0
 224.6395        0
 224.6477        0
 224.6491        0
 224.7522        0
 224.7702        0
 224.7890        0
 224.9263        0
 224.9314        0
 224.9346        0
 224.9350        0
 224.9372        0
 224.9374        0
 224.9386        0
 224.9425        0
 224.9470        0
 224.9500        0
 224.9514        0
 224.9519        0
 224.9580        0
 224.9617        0
 224.9631        0
 224.9660        0
 224.9688        0
 224.9726        0
 224.9767        0
 224.9804        0
 224.9807        0
 224.9882        0
 224.9926        0
 224.9929        0
 225.0245        0
 225.0821        0
 225.0893        0
 225.0974        0
 225.1047        0
 225.1120        0
 225.1196        0
 225.1272        0
 225.1384        0
 225.1466        0
 225.1538        0
 225.1605        0
 225.1680        0
 225.1761        0
 225.1835        0
 225.1939        0
 225.2010        0
 225.2091        0
 225.2162        0
 225.2206        0
 225.2254        0
 225.2272        0
 225.2341        0
 225.2385        0
 225.2389        0
 225.2455        0
 225.2523        0
 225.2574        0
 225.2679        0
 225.2780        0
 225.2899        0
 225.3013        0
 225.3182        0
 225.3319        0
 225.3446        0
 225.3560        0
 225.3676        0
 225.3709        0
 225.3740        0
 225.3801        0
 225.3843        0
 225.3912        0
 225.3992        0
 225.4046        0
 225.4113        0
 225.4209        0
 225.4289        0
 225.4376        0
 225.4594        0
 225.4695        0
 225.4800        0
 225.4874        0
 225.5007        0
 225.5144        0
 225.5322        0
 225.5407        0
 225.5477        0
 225.5570        0
 225.5751        0
 225.5836        0
 225.5976        0
 225.5993        0
 225.6036        0
 225.6101        0
 225.6246        0
 225.6700        0
 225.6809        0
 225.6909        0
 225.7064        0
 225.7125        0
 225.7209        0
 225.7268        0
 225.7311        0
 225.7342        0
 225.7733        0
 225.7800        0
 225.7913        0
 225.7974        0
 225.8040        0
 225.8176        0
 225.8351        0
 225.8430        0
 225.8622        0
 225.8756        0
 225.8859        0
 225.8987        0
 225.9122        0
 225.9155        0
 225.9235        0
 225.9339        0
 225.9592        0
 225.9745        0
 225.9832        0
 226.0026        0
 226.0247        0
 226.0490        0
 226.0612        0
 226.0789        0
 226.0871        0
 226.0987        0
 226.1403        0
 226.1428        0
 226.1543        0
 226.1625        0
 226.1683        0
 226.1766        0
 226.1867        0
 226.2031        0
 226.2356        0
 226.2436        0
 226.2565        0
 226.2672        0
 226.2779        0
 226.2858        0
 226.2925        0
 227.8579        0
 227.8604        0
 227.8608        0
 227.8658        0
 227.8716        0
 227.8768        0
 227.8788        0
 227.8810        0
 227.8828        0
 227.8858        0
 227.8903        0
 227.8915        0
 227.8975        0
 227.8978        0
 227.8983        0
 227.9051        0
 227.9151        0
 227.9311        0
 227.9393        0
 227.9546        0
 227.9830        0
 227.9975        0
 228.0057        0
 228.0196        0
 228.0380        0
 228.0397        0
 228.0522        0
 228.0617        0
 228.0812        0
 228.0983        0
 228.1108        0
 228.1157        0
 228.1177        0
 228.1234        0
 228.1302        0
 228.1401        0
 228.1517        0
 228.1608        0
 228.1669        0
 228.1748        0
 228.1846        0
 228.1916        0
 228.2009        0
 228.2057        0
 228.2116        0
 228.2163        0
 228.2165        0
 228.2335        0
 228.2412        0
 228.2483        0
 228.2560        0
 228.2586        0
 228.2615        0
 228.2697        0
 228.2755        0
 228.2844        0
 228.2928        0
 228.2990        0
 228.3097        0
 228.3310        0
 228.3397        0
 228.3494        0
 228.3729        0
 228.3803        0
 228.3826        0
 228.3929        0
 228.4052        0
 228.4234        0
 228.4433        0
 228.4600        0
 228.4696        0
 228.5001        0
 228.5070        0
 228.5161        0
 228.5396        0
 228.5662        0
 228.5778        0
 228.6057        0
 228.6125        0
 228.6269        0
 228.6425        0
 228.6544        0
 228.6802        0
 228.6962        0
 228.7120        0
 228.7362        0
 228.7783        0
 228.8150        0
 228.8336        0
 228.8493        0
 228.8634        0
 228.8783        0
 228.8974        0
 228.9090        0
 228.9474        0
 228.9603        0
 228.9729        0
 228.9858        0
 229.0303        0
 229.0367        0
 229.0474        0
 229.0651        0
 229.0708        0
 229.0765        0
 229.0768        0
 229.0848        0
 229.1021        0
 229.1471        0
 229.1601        0
 229.1651        0
 229.1742        0
 229.1842        0
 229.1906        0
 229.1969        0
 229.2004        0
 229.2332        0
 229.2467        0
 229.2655        0
 229.2794        0
 229.2872        0
 229.2890        0
 229.3018        0
 229.3172        0
 229.3369        0
 229.3456        0
 229.3539        0
 229.3693        0
 229.3761        0
 229.3857        0
 229.3956        0
 229.4076        0
 229.4233        0
 229.4259        0
 229.4371        0
 229.4722        0
 229.4810        0
 229.4880        0
 229.4974        0
 229.5058        0
 229.5456        0
 229.5629        0
 229.5675        0
 229.5762        0
 229.6085        0
 229.6217        0
 229.6375        0
 229.6514        0
 229.6871        0
 229.6987        0
 229.8279        0
 229.8382        0
 229.8476        0
 229.8533        0
 229.8590        0
 229.8784        0
 235.9954        1
 235.9954   1.1750
 236.0012        0
 236.0053        0
 236.0127        0
 236.0189        0
 236.0330        0
 236.0950        0
 236.1033        0
 236.1156        0
 236.1361        0
 236.1387        0
 236.1496        0
 236.1564        0
 236.1662        0
 236.1868        0
 236.1872        0
 236.2008        0
 236.2174        0
 236.2294        0
 236.2441        0
 236.2629        0
 236.2709        0
 236.2803        0
 236.3097        0
 236.3266        0
 236.3845        0
 236.5189        0
 236.5207        0
 236.6424        0
 236.6868        0
 236.6950        0
 236.6988        0
 236.7451        0
 236.7669        0
 236.7813        0
 236.7817        0
 236.7913        0
 237.1704        0
 241.3677        1
 241.3677   0.8997
 241.3905        0
 241.4584        0
 241.4632        0
 241.5000        0
 241.5089        0
 241.5217        0
 241.5524        0
 241.5588        0
 241.5650        0
 241.5757        0
 241.5884        0
 241.6044        0
 241.6093        0
 241.6168        0
 241.6183        0
 241.6287        0
 241.6374        0
 241.6406        0
 241.6591        0
 241.6660        0
 241.6799        0
 241.6956        0
 241.7135        0
 241.7370        0
 241.7509        0
 241.7532        0
 241.7869        0
 241.8018        0
 241.8360        0
 241.9328        0
 242.2675        0
 243.3258        0
 243.3322        0
 243.3346        0
 243.3429        0
 247.1632        1
 247.1632   0.5969
 247.1711        0
 247.1815        0
 247.2326        0
 247.2576        0
 247.2683        0
 247.2912        0
 247.3240        0
 247.3269        0
 247.3273        0
 247.3329        0
 247.3366        0
 247.3447        0
 247.3529        0
 247.3593        0
 247.3620        0
 247.3731        0
 247.3785        0
 247.3833        0
 247.3854        0
 247.3891        0
 247.3980        0
 247.4078        0
 247.4142        0
 247.4194        0
 247.4263        0
 247.4288        0
 247.4348        0
 247.4475        0
 247.4664        0
 247.4691        0
 247.4800        0
 247.4960        0
 247.5242        0
 247.5678        0
 247.5809        0
 247.5913        0
 247.6316        0
 247.6422        0
 247.6852        0
 247.6959        0
 247.7601        0
 252.2102        0
 252.3142        1
 252.3142   1.2906
 252.3227        0
 252.3241        0
 252.3264        0
 252.3318        0
 252.3416        0
 252.3424        0
 252.3458        0
 252.3481        0
 252.3521        0
 252.3636        0
 252.3688        0
 252.3700        0
 252.3737        0
 252.3759        0
 252.3804        0
 252.3833        0
 252.3858        0
 252.3899        0
 252.3942        0
 252.3979        0
 252.4029        0
 252.4083        0
 252.4131        0
 252.4266        0
 252.4345        0
 252.4407        0
 252.4474        0
 252.4551        0
 252.4653        0
 252.4741        0
 252.4840        0
 252.4966        0
 252.5069        0
 252.5144        0
 252.5203        0
 252.5254        0
 252.5377        0
 252.5393        0
 252.5464        0
 252.5559        0
 252.5678        0
 252.5746        0
 252.5802        0
 252.5946        0
 252.6066        0
 252.6116        0
 252.6278        0
 252.6369        0
 252.6510        0
 252.6530        0
 252.6718        0
 252.6809        0
 252.7031        0
 252.7175        0
 252.7194        0
 252.7274        0
 252.7383        0
 252.7465        0
 252.7639        0
 252.7763        0
 252.7884        0
 252.8043        0
 252.8175        0
 252.8331        0
 252.8438        0
 252.8566        0
 252.8724        0
 252.8954        0
 252.9126        0
 252.9415        0
 252.9681        0
 252.9975        0
 253.0597        0
 253.0921        0
 253.1037        0
 253.1116        0
 253.1613        0
 253.1811        0
 253.1974        0
 253.1994        0
 253.2073        0
 253.2221        0
 253.2669        0
 253.2793        0
 253.2937        0
 253.3273        0
 253.4108        0
 253.4252        0
 253.4730        0
 253.4861        0
 253.4953        0
 253.5231        0
 253.5360        0
 253.6047        0
 256.1376        2
 256.1376   1.6322
 256.1462        0
 256.1532        0
 256.1570        0
 256.1931        0
 256.2014        0
 256.2076        0
 256.2125        0
 256.2133        0
 256.2157        0
 256.2197        0
 256.2255        0
 256.2317        0
 256.2329        0
 256.2357        0
 256.2403        0
 256.2422        0
 256.2455        0
 256.2513        0
 256.2552        0
 256.2606        0
 256.2746        0
 256.2814        0
 256.2935        0
 256.3042        0
 256.3186        0
 256.3312        0
 256.3358        0
 256.3409        0
 256.3428        0
 256.3555        0
 256.3683        0
 256.3798        0
 256.3934        0
 256.4025        0
 256.4123        0
 256.4212        0
 256.4227        0
 256.4269        0
 256.4508        0
 256.4654        0
 256.4678        0
 256.4811        0
 256.5012        0
 256.5214        0
 256.5506        0
 256.5589        0
 256.5651        0
 256.5822        0
 256.6078        0
 256.6217        0
 256.6631        0
 256.6703        0
 256.7203        0
 256.7636        0
 256.7658        0
 256.7915        0
 256.8693        0
 256.8802        0
 256.9142        0
 256.9377        0
 256.9869        0
 256.9946        0
 257.0354        0
 257.0416        0
 257.0597        0
 257.1067        0
 257.1088        0
 257.1183        0
 257.1243        0
 257.1938        0
 257.2368        0
 257.2453        0
 257.2552        0
 257.3581        0
 257.3698        0
 257.3764        0
 257.7698        0
 262.0558        2
 262.0558   2.2120
 262.0653        0
 262.2114        0
 262.6972        0
 262.7089        0
 262.7092        0
 262.7123        0
 262.7266        0
 262.7293        0
 262.7317        0
 262.7326        0
 262.7473        0
 262.7520        0
 262.7590        0
 262.7659        0
 262.7672        0
 262.7729        0
 262.7810        0
 262.7899        0
 262.7951        0
 262.8028        0
 262.8084        0
 262.8118        0
 262.8167        0
 262.8210        0
 262.8274        0
 262.8339        0
 262.8462        0
 262.8580        0
 262.8734        0
 262.8796        0
 262.8951        0
 262.8967        0
 262.9059        0
 262.9083        0
 262.9209        0
 262.9319        0
 262.9441        0
 262.9597        0
 262.9617        0
 262.9668        0
 262.9796        0
 262.9901        0
 263.0164        0
 263.0306        0
 263.0538        0
 263.0650        0
 263.0736        0
 263.0759        0
 263.1045        0
 263.1137        0
 263.1309        0
 263.1518        0
 263.1555        0
 263.1874        0
 263.2347        0
 263.2924        0
 263.3345        0
 263.3523        0
 263.4561        0
 263.5466        0
 263.5796        0
 263.5891        0
 263.5937        0
 263.6586        0
 263.6666        0
 263.6712        0
 263.7030        0
 263.7150        0
 263.7447        0
 263.7976        0
 263.9498        0
 264.1189        0
 264.1213        0
 264.1271        0
 264.1379        0
 264.1472        0
 264.1740        0
 264.1932        0
 264.2677        0
 268.2300        1
 268.2300   0.7038
 268.2417        0
 268.2430        0
 268.2515        0
 268.2894        0
 268.3000        0
 268.3227        0
 268.3236        0
 268.3360        0
 268.3433        0
 268.3463        0
 268.3487        0
 268.3535        0
 268.3602        0
 268.3646        0
 268.3744        0
 268.3834        0
 268.3919        0
 268.3960        0
 268.4039        0
 268.4201        0
 268.4341        0
 268.4502        0
 268.4573        0
 268.4632        0
 268.4663        0
 268.4826        0
 268.4922        0
 268.4990        0
 268.5093        0
 268.5268        0
 268.5475        0
 268.5573        0
 268.5720        0
 268.5802        0
 268.6117        0
 268.6240        0
 268.6319        0
 268.6390        0
 268.6582        0
 268.6672        0
 268.6788        0
 268.6818        0
 268.6894        0
 268.6975        0
 268.7119        0
 268.7384        0
 268.7525        0
 268.7906        0
 268.8046        0
 268.8507        0
 268.8514        0
 268.9338        0
 272.4287        3
 272.4287   2.7122
 272.4357        0
 272.4386        0
 272.4402        0
 272.4448        0
 272.4501        0
 272.4524        0
 272.5734        0
 272.5736        0
 272.6005        0
 272.6026        0
 272.6148        0
 272.6207        0
 272.6308        0
 272.6360        0
 272.6368        0
 272.6464        0
 272.6524        0
 272.6570        0
 272.6580        0
 272.6644        0
 272.6707        0
 272.6724        0
 272.6753        0
 272.6767        0
 272.6831        0
 272.6836        0
 272.6872        0
 272.6912        0
 272.7136        0
 272.7217        0
 272.7299        0
 272.7483        0
 272.7586        0
 272.7630        0
 272.7699        0
 272.7755        0
 272.7812        0
 272.7844        0
 272.7872        0
 272.7917        0
 272.7961        0
 272.7964        0
 272.8013        0
 272.8016        0
 272.8099        0
 272.8162        0
 272.8233        0
 272.8321        0
 272.8390        0
 272.8464        0
 272.8534        0
 272.8591        0
 272.8667        0
 272.8750        0
 272.8822        0
 272.8909        0
 272.9055        0
 272.9147        0
 272.9246        0
 272.9332        0
 272.9424        0
 272.9494        0
 272.9580        0
 272.9669        0
 272.9776        0
 272.9885        0
 272.9971        0
 273.0059        0
 273.0140        0
 273.0201        0
 273.0342        0
 273.0370        0
 273.0430        0
 273.0534        0
 273.0655        0
 273.0725        0
 273.0782        0
 273.0885        0
 273.1024        0
 273.1091        0
 273.1215        0
 273.1325        0
 273.1345        0
 273.1428        0
 273.1537        0
 273.1617        0
 273.1685        0
 273.1803        0
 273.1993        0
 273.2076        0
 273.2184        0
 273.2372        0
 273.2468        0
 273.2484        0
 273.2559        0
 273.2637        0
 273.2737        0
 273.2853        0
 273.3010        0
 273.3116        0
 273.3142        0
 273.3165        0
 273.3224        0
 273.3306        0
 273.3419        0
 273.3531        0
 273.3603        0
 273.3685        0
 273.3751        0
 273.3876        0
 273.4454        0
 273.4542        0
 273.4690        0
 273.4841        0
 273.4969        0
 273.5066        0
 273.5170        0
 273.5420        0
 273.5454        0
 273.5514        0
 273.5575        0
 273.5596        0
 273.5637        0
 273.5813        0
 273.6081        0
 273.6193        0
 273.6332        0
 273.6399        0
 273.6511        0
 273.6575        0
 273.6646        0
 273.6786        0
 273.6954        0
 273.7091        0
 273.7269        0
 273.7361        0
 273.7394        0
 273.7396        0
 273.7580        0
 273.7697        0
 273.7804        0
 273.7872        0
 273.7942        0
 273.8008        0
 273.8079        0
 273.8296        0
 273.8428        0
 273.8609        0
 273.8741        0
 273.8874        0
 273.8984        0
 273.9289        0
 273.9377        0
 273.9466        0
 273.9532        0
 273.9612        0
 273.9687        0
 273.9754        0
 273.9784        0
 273.9919        0
 274.0506        0
 274.0546        0
 274.0634        0
 274.0859        0
 274.0982        0
 274.1124        0
 274.1366        0
 274.1520        0
 274.1967        0
 274.1991        0
 274.2152        0
 274.2274        0
 274.2393        0
 274.2465        0
 274.2802        0
 274.2925        0
 274.2953        0
 274.2987        0
 274.3061        0
 274.3147        0
 274.3327        0
 274.3627        0
 274.3808        0
 274.4022        0
 274.4048        0
 274.4167        0
 274.4231        0
 274.4257        0
 274.4274        0
 274.4330        0
 274.4427        0
 274.4531        0
 274.4733        0
 274.4993        0
 274.5023        0
 274.5127        0
 274.5204        0
 274.5301        0
 274.5404        0
 274.5803        0
 274.5896        0
 274.6189        0
 274.6404        0
 274.6522        0
 274.6681        0
 274.6813        0
 274.7018        0
 274.7133        0
 274.7273        0
 274.7782        0
 274.7883        0
 274.7976        0
 274.8047        0
 274.8178        0
 274.8236        0
 274.8587        0
 274.8749        0
 274.8795        0
 274.8904        0
 274.9118        0
 274.9449        0
 274.9489        0
 274.9625        0
 274.9745        0
 274.9974        0
 275.0197        0
 275.0368        0
 275.0552        0
 275.0722        0
 275.1409        0
 280.0884        1
 280.0884   0.5997
 280.1055        0
 280.1092        0
 280.1252        0
 280.1288        0
 280.1319        0
 280.1407        0
 280.1452        0
 280.1504        0
 280.1547        0
 280.1575        0
 280.1594        0
 280.1642        0
 280.1661        0
 280.1697        0
 280.1736        0
 280.1760        0
 280.1810        0
 280.1866        0
 280.1917        0
 280.2012        0
 280.2100        0
 280.2224        0
 280.2314        0
 280.2341        0
 280.2449        0
 280.2553        0
 280.2627        0
 280.2641        0
 280.2727        0
 280.2809        0
 280.2867        0
 280.2954        0
 280.3045        0
 280.3152        0
 280.3240        0
 280.3362        0
 280.3462        0
 280.3568        0
 280.3610        0
 280.3654        0
 280.3707        0
 280.3787        0
 280.4125        0
 280.4231        0
 280.4381        0
 280.4498        0
 280.4522        0
 280.4719        0
 280.4929        0
 280.5515        0
 280.5705        0
 280.6509        0
 280.6882        0
 282.3399        0
 282.3455        0
 282.3521        0
 282.3599        0
 282.3618        0
 282.3658        0
 282.3740        0
 282.3784        0
 282.3849        0
 282.4035        0
 282.4145        0
 282.4321        0
 282.4416        0
 282.4517        0
 282.4685        0
 282.4715        0
 282.4776        0
 282.4793        0
 282.4819        0
 282.4937        0
 282.5026        0
 282.5136        0
 282.5221        0
 282.5230        0
 282.5329        0
 282.5380        0
 282.5495        0
 282.5643        0
 282.5745        0
 282.5865        0
 282.5970        0
 282.6060        0
 282.6120        0
 282.6123        0
 282.6174        0
 282.6256        0
 282.6367        0
 282.6503        0
 282.6615        0
 282.6812        0
 282.6944        0
 282.7143        0
 282.7247        0
 282.7360        0
 282.7434        0
 282.7593        0
 282.7666        0
 282.7861        0
 282.8315        0
 282.8646        0
 282.9230        0
 283.0174        0
 283.3314        0
 283.3391        0
 283.3473        0
 283.3500        0
 283.3570        0
 283.3585        0
 283.3653        0
 283.3744        0
 283.3785        0
 283.3788        0
 283.3820        0
 283.3861        0
 283.3904        0
 283.3947        0
 283.4038        0
 283.4103        0
 283.4109        0
 283.4707        0
 283.4852        0
 283.4989        0
 283.5052        0
 283.5157        0
 283.5213        0
 283.5281        0
 283.5380        0
 283.5441        0
 283.5534        0
 283.5598        0
 283.5690        0
 283.5776        0
 283.5844        0
 283.5958        0
 283.6066        0
 283.6136        0
 283.6214        0
 283.6314        0
 283.6398        0
 283.6468        0
 283.6573        0
 283.6697        0
 283.6803        0
 283.6893        0
 283.6947        0
 283.7017        0
 283.7073        0
 283.7130        0
 283.7189        0
 283.7270        0
 283.7462        0
 283.7588        0
 283.7651        0
 283.7760        0
 283.7900        0
 283.7987        0
 283.8085        0
 283.8145        0
 283.8246        0
 283.8338        0
 283.8409        0
 283.8498        0
 283.8599        0
 283.8710        0
 283.8843        0
 283.8913        0
 283.9023        0
 283.9113        0
 283.9261        0
 283.9427        0
 283.9604        0
 283.9606        0
 283.9798        0
 283.9973        0
 284.0022        0
 284.0146        0
 284.0360        0
 284.0415        0
 284.0446        0
 284.0542        0
 284.0623        0
 284.0705        0
 284.0729        0
 284.0833        0
 284.0941        0
 284.1053        0
 284.1135        0
 284.1231        0
 284.1383        0
 284.1485        0
 284.1566        0
 284.1647        0
 284.1781        0
 284.1886        0
 284.1965        0
 284.2076        0
 284.2226        0
 284.2428        0
 284.2473        0
 284.2594        0
 284.2689        0
 284.2796        0
 284.2923        0
 284.3055        0
 284.3139        0
 284.3197        0
 284.3199        0
 284.3281        0
 284.3285        0
 284.3393        0
 284.3608        0
 284.3696        0
 284.3760        0
 284.3850        0
 284.3973        0
 284.4028        0
 284.4085        0
 284.4184        0
 284.4226        0
 284.4287        0
 284.4305        0
 284.4516        0
 284.4718        0
 284.4796        0
 284.4869        0
 284.5045        0
 284.5211        0
 284.5376        0
 284.5447        0
 284.5554        0
 284.5597        0
 284.5766        0
 284.5958        0
 284.6294        0
 284.6492        0
 284.6635        0
 284.7071        0
 284.7099        0
 284.7536        0
 284.7641        0
 284.7690        0
 284.7750        0
 284.7873        0
 284.8217        0
 284.8229        0
 284.8366        0
 284.8685        0
 284.9178        0
 284.9329        0
 284.9486        0
 284.9544        0
 284.9592        0
 284.9664        0
 284.9722        0
 284.9783        0
 284.9860        0
 285.0114        0
 285.0216        0
 285.0270        0
 285.0328        0
 285.0359        0
 285.0410        0
 285.0453        0
 285.0496        0
 285.0542        0
 285.0546        0
 285.0580        0
 285.0707        0
 285.0827        0
 285.0967        0
 285.1036        0
 285.1038        0
 285.1219        0
 285.1471        0
 285.1586        0
 285.1718        0
 285.1820        0
 285.1957        0
 285.2115        0
 285.2232        0
 285.2367        0
 285.2557        0
 285.2630        0
 285.2718        0
 285.3038        0
 285.3447        0
 285.3592        0
 285.3682        0
 285.3722        0
 285.4104        0
 285.4207        0
 285.4302        0
 285.4415        0
 285.4679        0
 285.4806        0
 285.4902        0
 285.4956        0
 285.5107        0
 285.5423        0
 285.5500        0
 285.5755        0
 285.6001        0
 285.6103        0
 285.6205        0
 285.6247        0
 285.6303        0
 285.6365        0
 285.6409        0
 285.6460        0
 285.6504        0
 285.6562        0
 285.6625        0
 285.6723        0
 285.6894        0
 285.7276        0
 285.7515        0
 285.7689        0
 285.7755        0
 285.7871        0
 285.8017        0
 285.8085        0
 285.8166        0
 285.8226        0
 285.8448        0
 285.8567        0
 285.8686        0
 285.8743        0
 285.8826        0
 285.8874        0
 285.8933        0
 285.8991        0
 285.9045        0
 285.9140        0
 285.9753        0
 285.9799        0
 285.9870        0
 285.9973        0
 286.0061        0
 286.0163        0
 286.0428        0
 286.0470        0
 286.0631        0
 286.0683        0
 286.0834        0
 286.0980        0
 286.1152        0
 286.1263        0
 286.1363        0
 286.1558        0
 286.1795        0
 286.1825        0
 286.1931        0
 286.1986        0
 286.2057        0
 286.2112        0
 286.2229        0
 286.2432        0
 286.2603        0
 286.2723        0
 286.2904        0
 286.3161        0
 286.3369        0
 286.3552        0
 286.3617        0
 286.3781        0
 286.3918        0
 286.4055        0
 286.4204        0
 286.4297        0
 286.4417        0
 286.4470        0
 286.4565        0
 286.4641        0
 286.4782        0
 286.5082        0
 286.5436        0
 286.5475        0
 286.5596        0
 286.5689        0
 286.5752        0
 286.5761        0
 286.5851        0
 286.6312        0
 286.6462        0
 286.6585        0
 286.6625        0
 286.6674        0
 286.6732        0
 286.6822        0
 286.6867        0
 286.7036        0
 286.7081        0
 286.7349        0
 286.7635        0
 286.7793        0
 286.8038        0
 286.8181        0
 286.8356        0
 286.8429        0
 286.8581        0
 286.8740        0
 286.8910        0
 286.9033        0
 286.9116        0
 286.9244        0
 286.9343        0
 286.9406        0
 286.9502        0
 286.9670        0
 286.9824        0
 286.9874        0
 286.9973        0
 287.0146        0
 287.0332        0
 287.0432        0
 287.0565        0
 287.0651        0
 287.0744        0
 287.0817        0
 287.0991        0
 287.1149        0
 287.1211        0
 287.1308        0
 287.1370        0
 287.1447        0
 287.1578        0
 287.1635        0
 287.1695        0
 287.1795        0
 287.2687        0
 287.2863        0
 287.2944        0
 287.3088        0
 287.3256        0
 287.3902        0
 287.3982        0
 287.4060        0
 287.4105        0
 287.4152        0
 287.4221        0
 287.4255        0
 287.4323        0
 287.4325        0
 287.4583        0
 287.4649        0
 287.4797        0
 287.4800        0
 287.5069        0
 287.5392        0
 287.5533        0
 287.5749        0
 287.5912        0
 287.6033        0
 287.6225        0
 287.6311        0
 287.6465        0
 287.6594        0
 287.6740        0
 287.6970        0
 287.7096        0
 287.7169        0
 287.7268        0
 287.8926        0
 287.8976        0
 287.9039        0
 287.9087        0
 287.9115        0
 287.9190        0
 287.9241        0
 287.9245        0
 287.9270        0
 287.9394        0
